12,5,1857.00,353.00,62.00,312.00,-1,-1,-1,-1
13,0,1667.00,387.00,180.00,361.00,-1,-1,-1,-1
13,1,1284.18,538.33,50.64,125.34,-1,-1,-1,-1
13,2,1313.71,459.21,81.58,204.58,-1,-1,-1,-1
13,3,290.16,449.91,93.68,259.18,-1,-1,-1,-1
13,4,-0.75,211.38,208.50,707.25,-1,-1,-1,-1
13,5,1854.00,337.00,65.00,352.00,-1,-1,-1,-1
14,0,1660.75,368.88,182.50,392.25,-1,-1,-1,-1
14,1,1285.21,536.54,48.58,129.92,-1,-1,-1,-1
14,2,1315.20,459.07,79.60,203.86,-1,-1,-1,-1
14,3,291.21,453.27,91.58,256.46,-1,-1,-1,-1
14,4,0.19,215.41,206.62,713.18,-1,-1,-1,-1
14,5,1857.38,338.00,61.25,352.00,-1,-1,-1,-1
14,6,1803.00,434.00,60.00,192.00,-1,-1,-1,-1
15,0,1665.06,376.66,161.88,375.68,-1,-1,-1,-1
15,1,1284.70,536.36,51.60,126.28,-1,-1,-1,-1
15,2,1316.08,457.61,78.84,207.78,-1,-1,-1,-1
15,3,289.07,449.06,100.86,255.88,-1,-1,-1,-1
15,4,-0.17,206.52,208.34,727.96,-1,-1,-1,-1
15,5,1856.91,338.38,62.18,348.25,-1,-1,-1,-1
15,6,1803.00,438.00,67.00,189.00,-1,-1,-1,-1
16,0,1666.11,366.21,170.78,393.58,-1,-1,-1,-1
16,1,1286.20,534.53,49.60,130.94,-1,-1,-1,-1
16,2,1318.86,458.35,80.28,204.30,-1,-1,-1,-1
16,3,292.23,451.49,98.54,251.02,-1,-1,-1,-1
16,4,-0.08,207.49,209.16,733.02,-1,-1,-1,-1
16,5,1854.77,331.03,64.46,367.94,-1,-1,-1,-1
16,6,1803.25,436.50,64.50,194.00,-1,-1,-1,-1
17,0,1654.22,364.45,168.56,389.10,-1,-1,-1,-1
17,1,1289.70,535.12,52.60,129.76,-1,-1,-1,-1
17,2,1320.04,459.29,79.92,201.42,-1,-1,-1,-1
17,3,302.07,450.38,97.86,257.24,-1,-1,-1,-1
17,4,-1.23,227.38,221.46,709.24,-1,-1,-1,-1
17,5,1849.00,319.00,70.00,406.00,-1,-1,-1,-1
17,6,1804.50,438.25,64.50,194.00,-1,-1,-1,-1
18,0,1649.07,374.01,177.86,378.98,-1,-1,-1,-1
18,1,1289.08,534.97,51.84,130.06,-1,-1,-1,-1
18,2,1323.24,458.93,77.52,202.14,-1,-1,-1,-1
18,3,303.98,452.03,98.04,256.94,-1,-1,-1,-1
18,4,-0.32,218.78,224.64,731.44,-1,-1,-1,-1
18,5,1856.88,312.88,61.25,417.25,-1,-1,-1,-1
18,6,1809.19,436.75,62.62,186.50,-1,-1,-1,-1
19,0,1643.61,366.00,181.78,399.00,-1,-1,-1,-1
19,1,1291.61,534.88,55.78,131.24,-1,-1,-1,-1
19,2,1325.06,459.27,76.88,199.46,-1,-1,-1,-1
19,3,303.25,455.99,105.50,257.02,-1,-1,-1,-1
19,4,-1.17,234.68,236.34,704.64,-1,-1,-1,-1
19,5,1856.00,308.00,63.00,462.00,-1,-1,-1,-1
19,6,1811.06,436.75,62.63,186.50,-1,-1,-1,-1
20,0,1668.60,370.38,155.80,395.24,-1,-1,-1,-1
20,1,1292.85,537.28,57.30,128.44,-1,-1,-1,-1
20,2,1329.23,461.31,74.54,206.38,-1,-1,-1,-1
20,3,306.31,460.00,102.38,247.00,-1,-1,-1,-1
20,4,-2.83,229.58,264.66,718.84,-1,-1,-1,-1
20,5,1850.38,303.25,69.25,449.50,-1,-1,-1,-1
20,6,1812.94,436.75,62.62,186.50,-1,-1,-1,-1
21,0,1641.00,374.00,172.00,392.00,-1,-1,-1,-1
21,1,1295.16,537.81,55.68,130.38,-1,-1,-1,-1
21,2,1328.69,461.05,77.62,205.90,-1,-1,-1,-1
21,3,306.05,457.62,101.90,250.76,-1,-1,-1,-1
21,4,-0.67,241.48,271.34,704.04,-1,-1,-1,-1
21,5,1850.03,309.94,68.94,450.12,-1,-1,-1,-1
21,6,1805.00,439.00,77.00,189.00,-1,-1,-1,-1
22,0,1637.63,380.00,175.75,392.00,-1,-1,-1,-1
22,1,1298.33,540.30,52.34,127.40,-1,-1,-1,-1
22,2,1332.33,461.11,74.34,204.78,-1,-1,-1,-1
22,3,306.24,455.47,99.52,256.06,-1,-1,-1,-1
22,4,-0.58,215.01,277.16,723.98,-1,-1,-1,-1
22,5,1847.74,306.77,71.52,462.46,-1,-1,-1,-1
22,6,1805.50,438.25,72.00,186.50,-1,-1,-1,-1
23,0,1636.09,376.50,174.82,397.00,-1,-1,-1,-1
23,1,1298.79,536.68,54.42,130.64,-1,-1,-1,-1
23,2,1328.67,456.47,77.66,210.06,-1,-1,-1,-1
23,3,308.07,454.13,98.86,254.74,-1,-1,-1,-1
23,4,-1.48,227.62,291.96,697.76,-1,-1,-1,-1
23,5,1846.94,300.31,72.12,479.38,-1,-1,-1,-1
24,0,1633.48,388.25,170.04,374.50,-1,-1,-1,-1
24,1,1301.43,539.33,50.14,127.34,-1,-1,-1,-1
24,2,1326.46,456.76,83.08,202.48,-1,-1,-1,-1
24,3,307.98,454.97,99.04,255.06,-1,-1,-1,-1
24,4,-3.01,213.72,322.02,720.56,-1,-1,-1,-1
24,5,1839.14,307.55,80.72,483.90,-1,-1,-1,-1
25,0,1630.13,382.81,178.74,386.38,-1,-1,-1,-1
25,1,1301.89,537.79,51.22,129.42,-1,-1,-1,-1
25,2,1328.26,457.06,80.48,201.88,-1,-1,-1,-1
25,3,311.25,454.13,96.50,253.74,-1,-1,-1,-1
25,4,8.25,226.70,299.50,693.60,-1,-1,-1,-1
25,5,1828.00,322.00,91.00,448.00,-1,-1,-1,-1
26,0,1625.72,373.30,181.56,403.40,-1,-1,-1,-1
26,1,1303.03,536.80,50.94,131.40,-1,-1,-1,-1
26,2,1329.06,454.48,79.88,207.04,-1,-1,-1,-1
26,3,314.56,450.97,100.88,264.06,-1,-1,-1,-1
26,4,8.31,229.70,306.38,686.60,-1,-1,-1,-1
26,5,1837.00,325.50,81.00,453.00,-1,-1,-1,-1
27,0,1624.07,375.55,170.86,387.90,-1,-1,-1,-1
27,1,1300.74,536.92,53.52,132.16,-1,-1,-1,-1
27,2,1330.99,457.25,80.02,204.50,-1,-1,-1,-1
27,3,314.73,456.01,103.54,253.98,-1,-1,-1,-1
27,4,19.30,218.70,333.40,669.60,-1,-1,-1,-1
27,5,1833.50,309.63,86.00,476.75,-1,-1,-1,-1
28,0,1620.73,372.99,173.54,398.02,-1,-1,-1,-1
28,1,1302.06,536.27,52.88,129.46,-1,-1,-1,-1
28,2,1332.13,453.94,78.74,215.12,-1,-1,-1,-1
28,3,310.19,453.87,111.62,255.26,-1,-1,-1,-1
28,4,26.18,212.45,311.64,715.10,-1,-1,-1,-1
28,5,1828.50,312.97,91.00,467.06,-1,-1,-1,-1
29,0,1617.32,371.13,180.36,396.74,-1,-1,-1,-1
29,1,1300.86,536.81,54.28,131.38,-1,-1,-1,-1
29,2,1333.34,460.39,75.32,201.22,-1,-1,-1,-1
29,3,316.58,440.78,105.84,267.44,-1,-1,-1,-1
29,4,64.33,247.01,308.34,654.98,-1,-1,-1,-1
29,5,1819.00,315.38,101.00,463.24,-1,-1,-1,-1
30,0,1628.30,359.72,157.40,419.56,-1,-1,-1,-1
30,1,1303.29,537.05,51.42,130.90,-1,-1,-1,-1
30,2,1329.16,458.40,83.68,207.20,-1,-1,-1,-1
30,3,307.98,434.80,116.04,269.40,-1,-1,-1,-1
30,4,67.29,221.25,295.42,702.50,-1,-1,-1,-1
30,5,1820.25,301.90,98.50,484.20,-1,-1,-1,-1
31,0,1630.18,361.70,155.64,412.60,-1,-1,-1,-1
31,1,1305.05,536.99,50.90,131.02,-1,-1,-1,-1
31,2,1334.71,456.02,76.58,206.96,-1,-1,-1,-1
31,3,316.50,428.05,111.00,278.90,-1,-1,-1,-1
31,4,89.68,237.19,278.64,660.62,-1,-1,-1,-1
31,5,1810.00,307.00,109.00,467.00,-1,-1,-1,-1
32,0,1615.00,368.00,175.00,405.00,-1,-1,-1,-1
32,1,1308.00,535.00,56.00,133.00,-1,-1,-1,-1
32,2,1333.70,453.87,79.60,208.26,-1,-1,-1,-1
32,3,319.00,425.35,111.00,278.90,-1,-1,-1,-1
32,4,80.00,238.00,327.00,662.00,-1,-1,-1,-1
32,5,1805.50,306.50,114.00,472.00,-1,-1,-1,-1
33,0,1617.13,361.88,173.75,416.25,-1,-1,-1,-1
33,1,1309.25,535.00,53.50,133.00,-1,-1,-1,-1
33,2,1330.70,456.16,82.60,206.68,-1,-1,-1,-1
33,3,321.50,422.65,111.00,278.90,-1,-1,-1,-1
33,4,71.75,207.88,359.50,693.25,-1,-1,-1,-1
33,5,1801.88,286.50,115.25,507.00,-1,-1,-1,-1
34,0,1620.97,365.78,164.06,408.44,-1,-1,-1,-1
34,1,1309.94,535.13,54.12,131.75,-1,-1,-1,-1
34,2,1333.07,452.59,81.86,210.82,-1,-1,-1,-1
34,3,324.00,419.95,111.00,278.90,-1,-1,-1,-1
34,4,108.81,233.03,331.38,672.94,-1,-1,-1,-1
34,5,1795.03,301.88,124.94,478.25,-1,-1,-1,-1
35,0,1608.13,367.55,172.74,392.90,-1,-1,-1,-1
35,1,1309.89,537.09,55.22,130.82,-1,-1,-1,-1
35,2,1331.73,457.60,84.54,204.80,-1,-1,-1,-1
35,3,326.50,417.25,111.00,278.90,-1,-1,-1,-1
35,4,94.05,237.99,370.90,653.02,-1,-1,-1,-1
35,5,1796.24,302.41,122.52,474.18,-1,-1,-1,-1
36,0,1609.47,366.49,168.06,408.02,-1,-1,-1,-1
36,1,1311.28,534.85,52.44,132.30,-1,-1,-1,-1
36,2,1334.19,457.97,82.62,205.06,-1,-1,-1,-1
36,3,329.00,414.55,111.00,278.90,-1,-1,-1,-1
36,4,125.49,232.63,346.02,676.74,-1,-1,-1,-1
36,5,1792.56,302.90,126.88,475.20,-1,-1,-1,-1
37,0,1612.63,370.13,161.74,396.74,-1,-1,-1,-1
37,1,1311.93,535.16,53.14,130.68,-1,-1,-1,-1
37,2,1333.95,459.13,83.10,203.74,-1,-1,-1,-1
37,3,331.50,411.85,111.00,278.90,-1,-1,-1,-1
37,4,109.88,242.72,387.24,699.56,-1,-1,-1,-1
37,5,1789.73,308.90,129.54,466.20,-1,-1,-1,-1
38,0,1614.47,370.09,167.06,415.82,-1,-1,-1,-1
38,1,1313.14,534.83,51.72,132.34,-1,-1,-1,-1
38,2,1337.39,455.59,79.22,207.82,-1,-1,-1,-1
38,3,334.00,409.15,111.00,278.90,-1,-1,-1,-1
38,4,130.91,259.95,368.18,680.10,-1,-1,-1,-1
38,5,1786.69,307.65,132.62,469.70,-1,-1,-1,-1
39,0,1608.88,362.35,158.24,422.30,-1,-1,-1,-1
39,1,1313.84,535.04,53.32,131.92,-1,-1,-1,-1
39,2,1337.78,452.85,81.44,209.30,-1,-1,-1,-1
39,3,336.50,406.45,111.00,278.90,-1,-1,-1,-1
39,4,151.40,239.89,354.20,651.22,-1,-1,-1,-1
39,5,1785.95,312.34,133.10,456.32,-1,-1,-1,-1
40,0,1614.00,376.00,175.00,421.00,-1,-1,-1,-1
40,1,1313.92,533.86,54.16,133.28,-1,-1,-1,-1
40,2,1338.18,450.79,79.64,211.42,-1,-1,-1,-1
40,3,339.00,403.75,111.00,278.90,-1,-1,-1,-1
40,4,168.03,254.28,373.94,638.44,-1,-1,-1,-1
40,5,1788.26,314.54,130.48,460.92,-1,-1,-1,-1
41,0,1613.75,372.88,177.50,422.25,-1,-1,-1,-1
41,1,1314.02,535.03,53.96,132.94,-1,-1,-1,-1
41,2,1335.70,457.80,82.60,203.40,-1,-1,-1,-1
41,3,341.50,401.05,111.00,278.90,-1,-1,-1,-1
41,4,203.87,247.68,305.26,651.64,-1,-1,-1,-1
41,5,1785.68,308.61,133.64,474.78,-1,-1,-1,-1
42,0,1606.56,362.03,171.88,431.94,-1,-1,-1,-1
42,1,1314.87,536.12,55.26,131.76,-1,-1,-1,-1
42,2,1337.07,456.92,81.86,204.16,-1,-1,-1,-1
42,3,344.00,398.35,111.00,278.90,-1,-1,-1,-1
42,4,216.28,246.83,312.44,653.34,-1,-1,-1,-1
42,5,1784.95,314.60,134.10,468.80,-1,-1,-1,-1
43,0,1614.61,350.74,165.78,444.52,-1,-1,-1,-1
43,1,1316.16,537.10,53.68,130.80,-1,-1,-1,-1
43,2,1337.98,458.27,82.04,201.46,-1,-1,-1,-1
43,3,346.50,395.65,111.00,278.90,-1,-1,-1,-1
43,4,256.80,251.42,264.40,629.16,-1,-1,-1,-1
43,5,1781.64,317.35,137.72,465.30,-1,-1,-1,-1
44,0,1601.97,335.56,176.06,458.88,-1,-1,-1,-1
44,1,1316.09,534.85,52.82,132.30,-1,-1,-1,-1
44,2,1338.13,455.68,80.74,204.64,-1,-1,-1,-1
44,3,349.00,392.95,111.00,278.90,-1,-1,-1,-1
44,4,291.92,251.52,245.16,623.96,-1,-1,-1,-1
44,5,1779.84,304.91,139.32,486.18,-1,-1,-1,-1
45,0,1599.76,347.86,178.48,450.28,-1,-1,-1,-1
45,1,1315.98,535.04,53.04,131.92,-1,-1,-1,-1
45,2,1340.09,457.20,79.82,202.60,-1,-1,-1,-1
45,3,351.50,390.25,111.00,278.90,-1,-1,-1,-1
45,4,306.27,227.99,232.46,644.02,-1,-1,-1,-1
45,5,1782.29,313.40,136.42,482.20,-1,-1,-1,-1
46,0,1586.44,354.91,194.12,431.18,-1,-1,-1,-1
46,1,1315.88,534.99,54.24,132.02,-1,-1,-1,-1
46,2,1338.73,456.82,82.54,204.36,-1,-1,-1,-1
46,3,354.00,387.55,111.00,278.90,-1,-1,-1,-1
46,4,332.93,252.38,223.14,620.24,-1,-1,-1,-1
46,5,1780.80,308.65,138.40,485.70,-1,-1,-1,-1
47,0,1598.52,348.15,168.96,439.70,-1,-1,-1,-1
47,1,1316.03,533.88,53.94,133.24,-1,-1,-1,-1
47,2,1339.07,457.04,81.86,203.92,-1,-1,-1,-1
47,3,356.50,384.85,111.00,278.90,-1,-1,-1,-1
47,4,339.27,259.66,250.46,613.68,-1,-1,-1,-1
47,5,1775.42,301.09,144.16,484.82,-1,-1,-1,-1
48,0,1587.00,340.00,188.00,455.00,-1,-1,-1,-1
48,1,1314.87,535.16,55.26,131.68,-1,-1,-1,-1
48,2,1340.11,457.11,80.78,202.78,-1,-1,-1,-1
48,3,359.00,382.15,111.00,278.90,-1,-1,-1,-1
48,4,356.18,254.84,248.64,615.32,-1,-1,-1,-1
48,5,1775.02,295.10,143.96,503.80,-1,-1,-1,-1
49,0,1578.88,340.88,189.25,446.25,-1,-1,-1,-1
49,1,1316.16,534.96,53.68,132.08,-1,-1,-1,-1
49,2,1341.22,457.97,78.56,203.06,-1,-1,-1,-1
49,3,361.50,379.45,111.00,278.90,-1,-1,-1,-1
49,4,356.00,260.00,281.00,616.00,-1,-1,-1,-1
49,5,1775.00,288.47,144.00,519.06,-1,-1,-1,-1
50,0,1577.03,339.91,188.94,447.18,-1,-1,-1,-1
50,1,1315.96,536.01,54.08,131.98,-1,-1,-1,-1
50,2,1340.82,458.13,80.36,201.74,-1,-1,-1,-1
50,3,364.00,376.75,111.00,278.90,-1,-1,-1,-1
50,4,373.00,272.75,281.00,598.50,-1,-1,-1,-1
50,5,1772.75,292.76,146.50,501.48,-1,-1,-1,-1
51,0,1570.12,342.52,187.76,451.96,-1,-1,-1,-1
51,1,1316.13,537.12,52.74,130.76,-1,-1,-1,-1
51,2,1341.17,459.09,78.66,200.82,-1,-1,-1,-1
51,3,366.50,374.05,111.00,278.90,-1,-1,-1,-1
51,4,359.00,285.00,329.00,595.00,-1,-1,-1,-1
51,5,1770.81,277.19,148.38,529.62,-1,-1,-1,-1
52,0,1565.47,342.49,193.06,457.02,-1,-1,-1,-1
52,1,1315.97,535.97,53.06,131.06,-1,-1,-1,-1
52,2,1340.83,458.85,80.34,202.30,-1,-1,-1,-1
52,3,369.00,371.35,111.00,278.90,-1,-1,-1,-1
52,4,386.50,267.38,314.00,611.25,-1,-1,-1,-1
52,5,1772.17,283.20,146.66,517.60,-1,-1,-1,-1
53,0,1566.88,345.50,184.24,452.00,-1,-1,-1,-1
53,1,1317.01,537.01,52.98,130.98,-1,-1,-1,-1
53,2,1341.04,456.91,79.92,203.18,-1,-1,-1,-1
53,3,371.50,368.65,111.00,278.90,-1,-1,-1,-1
53,4,391.25,274.78,321.50,613.44,-1,-1,-1,-1
53,5,1770.83,297.07,148.34,506.86,-1,-1,-1,-1
54,0,1563.78,343.00,186.44,462.00,-1,-1,-1,-1
54,1,1317.12,537.12,51.76,129.76,-1,-1,-1,-1
54,2,1340.86,456.90,81.28,204.20,-1,-1,-1,-1
54,3,363.00,432.24,101.00,276.52,-1,-1,-1,-1
54,4,399.06,290.68,330.88,576.64,-1,-1,-1,-1
54,5,1767.67,286.98,151.66,527.04,-1,-1,-1,-1
55,0,1560.68,344.50,189.64,457.00,-1,-1,-1,-1
55,1,1316.97,536.97,52.06,130.06,-1,-1,-1,-1
55,2,1341.16,457.03,79.68,203.94,-1,-1,-1,-1
55,3,363.13,433.07,109.74,275.86,-1,-1,-1,-1
55,4,459.48,269.96,246.04,597.08,-1,-1,-1,-1
55,5,1766.96,286.75,152.08,529.50,-1,-1,-1,-1
56,0,1553.45,350.87,185.10,448.26,-1,-1,-1,-1
56,1,1316.01,537.01,51.98,129.98,-1,-1,-1,-1
56,2,1340.84,455.74,81.32,206.52,-1,-1,-1,-1
56,3,364.00,432.00,124.00,278.00,-1,-1,-1,-1
56,4,457.13,268.01,264.74,596.98,-1,-1,-1,-1
56,5,1761.39,287.69,158.22,532.62,-1,-1,-1,-1
57,0,1546.51,339.66,199.98,471.68,-1,-1,-1,-1
57,1,1317.00,537.00,52.00,130.00,-1,-1,-1,-1
57,2,1342.29,457.19,78.42,204.62,-1,-1,-1,-1
57,3,374.50,441.13,109.00,266.75,-1,-1,-1,-1
57,4,484.09,242.00,243.82,627.00,-1,-1,-1,-1
57,5,1748.65,265.83,171.70,564.34,-1,-1,-1,-1
58,0,1545.62,332.46,193.76,477.08,-1,-1,-1,-1
58,1,1316.00,537.00,52.00,130.00,-1,-1,-1,-1
58,2,1340.80,456.83,80.40,206.34,-1,-1,-1,-1
58,3,375.00,437.00,120.00,275.00,-1,-1,-1,-1
58,4,512.73,254.38,236.54,613.24,-1,-1,-1,-1
58,5,1754.84,285.92,163.32,535.16,-1,-1,-1,-1
59,0,1531.59,331.38,197.82,473.24,-1,-1,-1,-1
59,1,1316.00,538.00,52.00,130.00,-1,-1,-1,-1
59,2,1339.80,455.92,82.40,207.16,-1,-1,-1,-1
59,3,377.50,438.25,115.00,272.50,-1,-1,-1,-1
59,4,550.57,227.28,210.86,620.44,-1,-1,-1,-1
59,5,1748.17,272.27,171.66,562.46,-1,-1,-1,-1
60,0,1528.85,332.78,199.30,485.44,-1,-1,-1,-1
60,1,1316.00,538.00,52.00,130.00,-1,-1,-1,-1
60,2,1340.18,457.15,80.64,205.70,-1,-1,-1,-1
60,3,375.63,436.94,118.75,273.12,-1,-1,-1,-1
60,4,552.00,240.00,255.00,619.00,-1,-1,-1,-1
60,5,1741.33,262.93,178.34,583.14,-1,-1,-1,-1
61,0,1515.41,348.06,205.18,464.88,-1,-1,-1,-1
61,1,1316.00,537.00,52.00,130.00,-1,-1,-1,-1
61,2,1339.83,455.84,82.34,207.32,-1,-1,-1,-1
61,3,381.47,442.27,104.06,270.46,-1,-1,-1,-1
61,4,563.25,244.88,272.50,610.25,-1,-1,-1,-1
61,5,1741.04,264.39,177.92,579.22,-1,-1,-1,-1
61,7,230.00,477.00,69.00,229.00,-1,-1,-1,-1
62,0,1509.90,339.36,216.20,481.28,-1,-1,-1,-1
62,1,1315.00,536.00,52.00,130.00,-1,-1,-1,-1
62,2,1339.04,456.04,81.92,206.92,-1,-1,-1,-1
62,3,388.88,433.56,105.24,274.88,-1,-1,-1,-1
62,4,570.81,275.78,274.38,572.44,-1,-1,-1,-1
62,5,1742.11,274.28,176.78,556.44,-1,-1,-1,-1
62,7,227.25,471.88,76.50,230.25,-1,-1,-1,-1
63,0,1511.15,338.78,204.70,483.44,-1,-1,-1,-1
63,1,1315.00,537.00,52.00,130.00,-1,-1,-1,-1
63,2,1339.99,457.11,82.02,205.78,-1,-1,-1,-1
63,3,392.65,439.49,98.70,270.02,-1,-1,-1,-1
63,4,582.42,248.18,300.16,600.64,-1,-1,-1,-1
63,5,1727.35,283.68,193.30,539.64,-1,-1,-1,-1
63,7,219.19,471.28,84.62,237.44,-1,-1,-1,-1
64,0,1506.46,335.18,200.08,481.64,-1,-1,-1,-1
64,1,1315.00,537.00,52.00,130.00,-1,-1,-1,-1
64,2,1340.00,456.97,82.00,206.06,-1,-1,-1,-1
64,3,401.34,434.50,105.32,275.00,-1,-1,-1,-1
64,4,585.39,257.83,326.22,572.34,-1,-1,-1,-1
64,5,1724.91,272.20,194.18,557.60,-1,-1,-1,-1
64,7,219.70,463.93,87.60,248.14,-1,-1,-1,-1
65,0,1514.38,337.96,176.24,472.08,-1,-1,-1,-1
65,1,1313.87,535.87,53.26,131.26,-1,-1,-1,-1
65,2,1339.00,458.01,82.00,205.98,-1,-1,-1,-1
65,3,408.92,436.62,96.16,268.76,-1,-1,-1,-1
65,4,613.15,265.92,314.70,593.16,-1,-1,-1,-1
65,5,1722.77,260.32,196.46,584.36,-1,-1,-1,-1
65,7,227.20,472.27,85.60,235.46,-1,-1,-1,-1
66,0,1505.90,334.01,197.20,481.98,-1,-1,-1,-1
66,1,1314.16,536.03,51.68,130.94,-1,-1,-1,-1
66,2,1339.00,456.87,82.00,207.26,-1,-1,-1,-1
66,3,409.52,437.22,100.96,266.56,-1,-1,-1,-1
66,4,616.96,258.90,305.08,574.20,-1,-1,-1,-1
66,5,1728.81,259.29,188.38,571.42,-1,-1,-1,-1
66,7,232.95,473.68,86.10,238.64,-1,-1,-1,-1
67,0,1512.02,335.12,186.96,470.76,-1,-1,-1,-1
67,1,1313.96,535.99,52.08,131.02,-1,-1,-1,-1
67,2,1339.00,457.03,82.00,206.94,-1,-1,-1,-1
67,3,409.24,429.07,108.52,285.86,-1,-1,-1,-1
67,4,653.51,250.78,249.98,586.44,-1,-1,-1,-1
67,5,1716.92,254.93,199.16,592.14,-1,-1,-1,-1
67,7,238.64,479.33,89.72,235.34,-1,-1,-1,-1
68,0,1512.37,341.59,183.26,474.82,-1,-1,-1,-1
68,1,1314.01,536.00,51.98,131.00,-1,-1,-1,-1
68,2,1340.13,456.99,80.74,207.02,-1,-1,-1,-1
68,3,410.56,427.98,112.88,286.04,-1,-1,-1,-1
68,4,659.12,257.68,278.76,579.64,-1,-1,-1,-1
68,5,1709.52,255.14,193.96,580.72,-1,-1,-1,-1
68,7,240.84,477.29,91.32,232.42,-1,-1,-1,-1
69,0,1508.16,339.73,201.68,487.54,-1,-1,-1,-1
69,1,1314.00,535.87,52.00,132.26,-1,-1,-1,-1
69,2,1339.97,456.13,81.06,205.74,-1,-1,-1,-1
69,3,415.61,433.50,106.78,271.00,-1,-1,-1,-1
69,4,696.59,271.08,232.82,548.84,-1,-1,-1,-1
69,5,1710.62,245.71,207.76,593.58,-1,-1,-1,-1
69,7,241.66,474.68,94.68,235.64,-1,-1,-1,-1
70,0,1509.71,337.19,194.58,495.62,-1,-1,-1,-1
70,1,1314.00,535.16,52.00,130.68,-1,-1,-1,-1
70,2,1339.01,456.97,80.98,206.06,-1,-1,-1,-1
70,3,413.35,429.87,113.30,282.26,-1,-1,-1,-1
